lr_id,source,target,total_flow,mean_flow,n_source,n_target,sample_id,condition,kind
CCL5-CCR1,Macrophage 2,IgG+ plasmablast / plasma cell,3.40473775003718,1.67593931206729e-05,1382,147,18321_a,irHepatitis,pair
CCL5-CCR1,Macrophage 2,IgM+ B cell,10.8681462768498,2.41229175216184e-05,1382,326,18321_a,irHepatitis,pair
CCL5-CCR1,Macrophage 2,Macrophage 1,103.472285696829,4.41979975707354e-05,1382,1694,18321_a,irHepatitis,pair
CCL5-CCR1,Macrophage 2,Macrophage 2,69.1643060975677,3.62131195259957e-05,1382,1382,18321_a,irHepatitis,pair
CCL5-CCR1,Macrophage 2,Sinusoidal endothelial cell,1.91523719230868,1.50963460513849e-06,1382,918,18321_a,irHepatitis,pair
CCL5-CCR1,Macrophage 2,Stellate cell,17.0855996674148,8.55567612627747e-06,1382,1445,18321_a,irHepatitis,pair
CCL5-CCR1,Macrophage 2,Vascular endothelial cell,6.39948325655244,1.0022934414257e-05,1382,462,18321_a,irHepatitis,pair
CCL5-CCR1,Sinusoidal endothelial cell,CD4+ T cell,0.609942498196453,9.20256758031811e-07,918,722,18321_a,irHepatitis,pair
CCL5-CCR1,Sinusoidal endothelial cell,CD8+ T cell 1,6.10393269032964,4.65301899978018e-06,918,1429,18321_a,irHepatitis,pair
CCL5-CCR1,Sinusoidal endothelial cell,CD8+ T cell 2,1.38678177858751,1.30228925192276e-05,918,116,18321_a,irHepatitis,pair
CCL5-CCR1,Sinusoidal endothelial cell,CD8+ T cell 3,0.371410614279231,2.45204076239012e-06,918,165,18321_a,irHepatitis,pair
CCL5-CCR1,Sinusoidal endothelial cell,Cholangiocyte,0.0589396725571686,1.63786827389757e-07,918,392,18321_a,irHepatitis,pair
CCL5-CCR1,Sinusoidal endothelial cell,Hepatocyte 1,9.2068085394317,1.99189735888686e-06,918,5035,18321_a,irHepatitis,pair
CCL5-CCR1,Sinusoidal endothelial cell,Hepatocyte 2,3.47579898787351,9.86008699809796e-07,918,3840,18321_a,irHepatitis,pair
CCL5-CCR1,Sinusoidal endothelial cell,Hepatocyte 3,1.4827185540777,7.43286619242547e-07,918,2173,18321_a,irHepatitis,pair
CCL5-CCR1,Sinusoidal endothelial cell,Hepatocyte 4,0.930029482205914,7.34133341389532e-06,918,138,18321_a,irHepatitis,pair
CCL5-CCR1,Sinusoidal endothelial cell,IgG+ B cell,0.0733274295408,3.48809494443018e-07,918,229,18321_a,irHepatitis,pair
CCL5-CCR1,Sinusoidal endothelial cell,IgG+ plasmablast / plasma cell,0.0508468057082339,3.76793722735271e-07,918,147,18321_a,irHepatitis,pair
CCL5-CCR1,Sinusoidal endothelial cell,IgM+ B cell,0.134216275583034,4.48481881066583e-07,918,326,18321_a,irHepatitis,pair
CCL5-CCR1,Sinusoidal endothelial cell,Macrophage 1,14.4998157051412,9.32408867458722e-06,918,1694,18321_a,irHepatitis,pair
CCL5-CCR1,Sinusoidal endothelial cell,Macrophage 2,3.64539573905167,2.87338590708082e-06,918,1382,18321_a,irHepatitis,pair
CCL5-CCR1,Sinusoidal endothelial cell,Sinusoidal endothelial cell,6.1919965882994,7.34759730148827e-06,918,918,18321_a,irHepatitis,pair
CCL5-CCR1,Sinusoidal endothelial cell,Stellate cell,4.52489931962539,3.41113095236779e-06,918,1445,18321_a,irHepatitis,pair
CCL5-CCR1,Sinusoidal endothelial cell,Vascular endothelial cell,0.223346173294689,5.26615768550794e-07,918,462,18321_a,irHepatitis,pair
CCL5-CCR1,Stellate cell,CD4+ T cell,14.5381028754965,1.3934862670491e-05,1445,722,18321_a,irHepatitis,pair
CCL5-CCR1,Stellate cell,CD8+ T cell 1,33.3139705390154,1.61334155997566e-05,1445,1429,18321_a,irHepatitis,pair
CCL5-CCR1,Stellate cell,CD8+ T cell 2,2.14013207744452,1.27677608724765e-05,1445,116,18321_a,irHepatitis,pair
CCL5-CCR1,Stellate cell,CD8+ T cell 3,5.74019678318227,2.40754819468691e-05,1445,165,18321_a,irHepatitis,pair
CCL5-CCR1,Stellate cell,Cholangiocyte,6.25975410027054,1.10510453009507e-05,1445,392,18321_a,irHepatitis,pair
CCL5-CCR1,Stellate cell,Hepatocyte 1,7.78875915634564,1.07053520255727e-06,1445,5035,18321_a,irHepatitis,pair
CCL5-CCR1,Stellate cell,Hepatocyte 2,3.93668499013454,7.09466008891029e-07,1445,3840,18321_a,irHepatitis,pair
CCL5-CCR1,Stellate cell,Hepatocyte 3,1.07691202843191,3.42967252528884e-07,1445,2173,18321_a,irHepatitis,pair
CCL5-CCR1,Stellate cell,Hepatocyte 4,0.305209865199533,1.53056449124684e-06,1445,138,18321_a,irHepatitis,pair
CCL5-CCR1,Stellate cell,IgG+ B cell,0.509087739583888,1.5384709798398e-06,1445,229,18321_a,irHepatitis,pair
CCL5-CCR1,Stellate cell,IgG+ plasmablast / plasma cell,2.93030977927084,1.37952111633869e-05,1445,147,18321_a,irHepatitis,pair
CCL5-CCR1,Stellate cell,IgM+ B cell,7.41325942998556,1.57370654679465e-05,1445,326,18321_a,irHepatitis,pair
CCL5-CCR1,Stellate cell,Macrophage 1,55.6517871785147,2.27351520238394e-05,1445,1694,18321_a,irHepatitis,pair
CCL5-CCR1,Stellate cell,Macrophage 2,28.7621719465041,1.44027621302581e-05,1445,1382,18321_a,irHepatitis,pair
CCL5-CCR1,Stellate cell,Sinusoidal endothelial cell,2.51202473651147,1.89370961131953e-06,1445,918,18321_a,irHepatitis,pair
CCL5-CCR1,Stellate cell,Stellate cell,15.9695963592988,7.64818254537123e-06,1445,1445,18321_a,irHepatitis,pair
CCL5-CCR1,Stellate cell,Vascular endothelial cell,2.12342170588611,3.18072725158572e-06,1445,462,18321_a,irHepatitis,pair
CCL5-CCR1,Vascular endothelial cell,CD4+ T cell,9.57061258055417,2.8691982889503e-05,462,722,18321_a,irHepatitis,pair
CCL5-CCR1,Vascular endothelial cell,CD8+ T cell 1,18.1970980420204,2.75630917422052e-05,462,1429,18321_a,irHepatitis,pair
CCL5-CCR1,Vascular endothelial cell,CD8+ T cell 2,0.900775922007505,1.68080295941093e-05,462,116,18321_a,irHepatitis,pair
CCL5-CCR1,Vascular endothelial cell,CD8+ T cell 3,2.53777740134365,3.32910586559576e-05,462,165,18321_a,irHepatitis,pair
CCL5-CCR1,Vascular endothelial cell,Cholangiocyte,1.32978282393151,7.3426474508101e-06,462,392,18321_a,irHepatitis,pair
CCL5-CCR1,Vascular endothelial cell,Hepatocyte 1,2.67521008386254,1.15004925859354e-06,462,5035,18321_a,irHepatitis,pair
CCL5-CCR1,Vascular endothelial cell,Hepatocyte 2,0.789803429554508,4.45190425208845e-07,462,3840,18321_a,irHepatitis,pair
CCL5-CCR1,Vascular endothelial cell,Hepatocyte 3,0.15679740513776,1.56184225867006e-07,462,2173,18321_a,irHepatitis,pair
CCL5-CCR1,Vascular endothelial cell,Hepatocyte 4,0.127416696698329,1.99850518693658e-06,462,138,18321_a,irHepatitis,pair
CCL5-CCR1,Vascular endothelial cell,IgG+ B cell,0.638551563969771,6.03557311073717e-06,462,229,18321_a,irHepatitis,pair
CCL5-CCR1,Vascular endothelial cell,IgG+ plasmablast / plasma cell,1.50737365398338,2.21953301820447e-05,462,147,18321_a,irHepatitis,pair
CCL5-CCR1,Vascular endothelial cell,IgM+ B cell,5.26818976777282,3.49785526237805e-05,462,326,18321_a,irHepatitis,pair
CCL5-CCR1,Vascular endothelial cell,Macrophage 1,18.7140304274972,2.39117823889475e-05,462,1694,18321_a,irHepatitis,pair
CCL5-CCR1,Vascular endothelial cell,Macrophage 2,12.3026205311557,1.92684868080574e-05,462,1382,18321_a,irHepatitis,pair
CCL5-CCR1,Vascular endothelial cell,Sinusoidal endothelial cell,0.610990801628559,1.44062190916768e-06,462,918,18321_a,irHepatitis,pair
CCL5-CCR1,Vascular endothelial cell,Stellate cell,4.91592649409731,7.36369102907071e-06,462,1445,18321_a,irHepatitis,pair
CCL5-CCR1,Vascular endothelial cell,Vascular endothelial cell,5.62622401205007,2.63592511949273e-05,462,462,18321_a,irHepatitis,pair
CCL,CD4+ T cell,CD4+ T cell,116.81326549499,0.000224087571256725,722,722,18321_a,irHepatitis,pathway
CCL,CD4+ T cell,CD8+ T cell 1,165.808451518049,0.000160707904059024,722,1429,18321_a,irHepatitis,pathway
CCL,CD4+ T cell,CD8+ T cell 2,7.74702623519495,9.24995968477761e-05,722,116,18321_a,irHepatitis,pathway
CCL,CD4+ T cell,CD8+ T cell 3,23.841464278306,0.000200129810109175,722,165,18321_a,irHepatitis,pathway
CCL,CD4+ T cell,Cholangiocyte,20.9425193164527,7.39955597986486e-05,722,392,18321_a,irHepatitis,pathway
CCL,CD4+ T cell,Hepatocyte 1,9.43790637818148,2.59620506267251e-06,722,5035,18321_a,irHepatitis,pathway
CCL,CD4+ T cell,Hepatocyte 2,7.34666627583943,2.64985366020294e-06,722,3840,18321_a,irHepatitis,pathway
CCL,CD4+ T cell,Hepatocyte 3,3.54244091399755,2.25790513516906e-06,722,2173,18321_a,irHepatitis,pathway
CCL,CD4+ T cell,Hepatocyte 4,0.983064733137226,9.86656161565324e-06,722,138,18321_a,irHepatitis,pathway
CCL,CD4+ T cell,IgG+ B cell,5.66222393286974,3.42463555436121e-05,722,229,18321_a,irHepatitis,pathway
CCL,CD4+ T cell,IgG+ plasmablast / plasma cell,12.2015475181121,0.00011496360749724,722,147,18321_a,irHepatitis,pathway
CCL,CD4+ T cell,IgM+ B cell,65.7555864190026,0.000279368771217488,722,326,18321_a,irHepatitis,pathway
CCL,CD4+ T cell,Macrophage 1,173.896946917392,0.000142180931000886,722,1694,18321_a,irHepatitis,pathway
CCL,CD4+ T cell,Macrophage 2,117.880421390652,0.00011813985651556,722,1382,18321_a,irHepatitis,pathway
CCL,CD4+ T cell,Sinusoidal endothelial cell,2.33704985669818,3.52604701401061e-06,722,918,18321_a,irHepatitis,pathway
CCL,CD4+ T cell,Stellate cell,33.0944257686721,3.17212143974083e-05,722,1445,18321_a,irHepatitis,pathway
CCL,CD4+ T cell,Vascular endothelial cell,18.022483490953,5.40300616701832e-05,722,462,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 1,CD4+ T cell,167.146793674819,0.000162005076555113,1429,722,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 1,CD8+ T cell 1,760.321471684254,0.000372334087162919,1429,1429,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 1,CD8+ T cell 2,43.8521115970359,0.000264545447727105,1429,116,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 1,CD8+ T cell 3,84.1473745940032,0.000356881797374741,1429,165,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 1,Cholangiocyte,69.3976008772288,0.000123887121144422,1429,392,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 1,Hepatocyte 1,183.831898912916,2.55498979380746e-05,1429,5035,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 1,Hepatocyte 2,108.409404648437,1.97562041944463e-05,1429,3840,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 1,Hepatocyte 3,43.3228055075357,1.39516193256496e-05,1429,2173,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 1,Hepatocyte 4,9.92362770435784,5.03221453350262e-05,1429,138,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 1,IgG+ B cell,13.9348206035779,4.25827466716516e-05,1429,229,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 1,IgG+ plasmablast / plasma cell,23.7450897142578,0.00011303794439886,1429,147,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 1,IgM+ B cell,85.0135988834438,0.000182489790542624,1429,326,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 1,Macrophage 1,1053.08042853685,0.000435026693866569,1429,1694,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 1,Macrophage 2,383.016946481305,0.000193944611505777,1429,1382,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 1,Sinusoidal endothelial cell,68.2199706159332,5.20039842417136e-05,1429,918,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 1,Stellate cell,139.026707901351,6.73283797081955e-05,1429,1445,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 1,Vascular endothelial cell,35.3268794447355,5.35095220596479e-05,1429,462,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 2,CD4+ T cell,17.5957586141539,0.000210093593157821,116,722,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 2,CD8+ T cell 1,82.4015105037271,0.00049710136400984,116,1429,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 2,CD8+ T cell 2,35.6895404438055,0.00265231424225665,116,116,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 2,CD8+ T cell 3,13.3490860535388,0.000697444412410597,116,165,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 2,Cholangiocyte,10.7890675646859,0.000237268375366948,116,392,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 2,Hepatocyte 1,24.8824222734073,4.26025104842094e-05,116,5035,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 2,Hepatocyte 2,13.8569967888785,3.11085596014694e-05,116,3840,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 2,Hepatocyte 3,6.38885753197469,2.53457699191277e-05,116,2173,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 2,Hepatocyte 4,1.37643555577462,8.59842301208533e-05,116,138,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 2,IgG+ B cell,0.674426230501469,2.53887302552879e-05,116,229,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 2,IgG+ plasmablast / plasma cell,2.64738853781934,0.000155253843409532,116,147,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 2,IgM+ B cell,9.54548444011688,0.000252419199283818,116,326,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 2,Macrophage 1,148.200914776237,0.000754187776209326,116,1694,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 2,Macrophage 2,48.7204679855947,0.000303910299825307,116,1382,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 2,Sinusoidal endothelial cell,9.6333641656047,9.04643167831559e-05,116,918,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 2,Stellate cell,14.2965211417254,8.52912608383568e-05,116,1445,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 2,Vascular endothelial cell,4.0475075794082,7.55244734178273e-05,116,462,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 3,CD4+ T cell,18.8204735378326,0.000157982653721419,165,722,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 3,CD8+ T cell 1,60.9884571899318,0.000258661310897351,165,1429,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 3,CD8+ T cell 2,4.8365813520521,0.000252694950472942,165,116,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 3,CD8+ T cell 3,40.4467269259539,0.00148564653538857,165,165,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 3,Cholangiocyte,11.4594290912267,0.000177171136227995,165,392,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 3,Hepatocyte 1,13.6159333958709,1.63894356424675e-05,165,5035,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 3,Hepatocyte 2,5.7594786675717,9.09008628088967e-06,165,3840,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 3,Hepatocyte 3,1.86688717712698,5.20684203412955e-06,165,2173,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 3,Hepatocyte 4,0.555672511468315,2.44037115269352e-05,165,138,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 3,IgG+ B cell,3.64531549757912,9.64752017355861e-05,165,229,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 3,IgG+ plasmablast / plasma cell,3.05693234418838,0.000126033079537761,165,147,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 3,IgM+ B cell,10.8352354366326,0.000201435869801684,165,326,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 3,Macrophage 1,101.663582917965,0.00036372073599501,165,1694,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 3,Macrophage 2,41.3077679691773,0.000181150585314113,165,1382,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 3,Sinusoidal endothelial cell,4.62443121708671,3.05303440753067e-05,165,918,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 3,Stellate cell,13.0780716048982,5.48519308163917e-05,165,1445,18321_a,irHepatitis,pathway
CCL,CD8+ T cell 3,Vascular endothelial cell,4.50055473268666,5.90391543052166e-05,165,462,18321_a,irHepatitis,pathway
CCL,Cholangiocyte,CD4+ T cell,28.7946270353336,0.000101739170654551,392,722,18321_a,irHepatitis,pathway
CCL,Cholangiocyte,CD8+ T cell 1,85.0579433210701,0.000151843631412487,392,1429,18321_a,irHepatitis,pathway
CCL,Cholangiocyte,CD8+ T cell 2,5.02171938807134,0.000110435419336544,392,116,18321_a,irHepatitis,pathway
CCL,Cholangiocyte,CD8+ T cell 3,17.4800830340662,0.000270254839735098,392,165,18321_a,irHepatitis,pathway
CCL,Cholangiocyte,Cholangiocyte,33.295728380238,0.000216678782149612,392,392,18321_a,irHepatitis,pathway
CCL,Cholangiocyte,Hepatocyte 1,11.1216556503997,5.63487001722618e-06,392,5035,18321_a,irHepatitis,pathway
CCL,Cholangiocyte,Hepatocyte 2,5.24508213747961,3.48445613937581e-06,392,3840,18321_a,irHepatitis,pathway
CCL,Cholangiocyte,Hepatocyte 3,0.977758221467965,1.14785143912296e-06,392,2173,18321_a,irHepatitis,pathway
CCL,Cholangiocyte,Hepatocyte 4,0.607926429603412,1.12379183230444e-05,392,138,18321_a,irHepatitis,pathway
CCL,Cholangiocyte,IgG+ B cell,3.61613349554361,4.02831019466136e-05,392,229,18321_a,irHepatitis,pathway
CCL,Cholangiocyte,IgG+ plasmablast / plasma cell,4.79170208491607,8.31546245473427e-05,392,147,18321_a,irHepatitis,pathway
CCL,Cholangiocyte,IgM+ B cell,14.8213703104047,0.000115980423738612,392,326,18321_a,irHepatitis,pathway
CCL,Cholangiocyte,Macrophage 1,138.458755341904,0.000208507149094499,392,1694,18321_a,irHepatitis,pathway
CCL,Cholangiocyte,Macrophage 2,78.2752071957255,0.000144487446461291,392,1382,18321_a,irHepatitis,pathway
CCL,Cholangiocyte,Sinusoidal endothelial cell,3.33089861619082,9.25619863553982e-06,392,918,18321_a,irHepatitis,pathway
CCL,Cholangiocyte,Stellate cell,22.3472499247352,3.94521042382868e-05,392,1445,18321_a,irHepatitis,pathway
CCL,Cholangiocyte,Vascular endothelial cell,8.46007832140777,4.67139230575126e-05,392,462,18321_a,irHepatitis,pathway
CCL,Hepatocyte 1,CD4+ T cell,365.073618223924,0.000100425447965054,5035,722,18321_a,irHepatitis,pathway
CCL,Hepatocyte 1,CD8+ T cell 1,1887.62072133912,0.000262351186389343,5035,1429,18321_a,irHepatitis,pathway
CCL,Hepatocyte 1,CD8+ T cell 2,142.150433604036,0.000243383271588598,5035,116,18321_a,irHepatitis,pathway
CCL,Hepatocyte 1,CD8+ T cell 3,287.265588552219,0.000345780251635183,5035,165,18321_a,irHepatitis,pathway
CCL,Hepatocyte 1,Cholangiocyte,243.282749388026,0.000123261024556688,5035,392,18321_a,irHepatitis,pathway
CCL,Hepatocyte 1,Hepatocyte 1,1587.51991010269,6.26210335044041e-05,5035,5035,18321_a,irHepatitis,pathway
CCL,Hepatocyte 1,Hepatocyte 2,790.740050713224,4.08980910042838e-05,5035,3840,18321_a,irHepatitis,pathway
CCL,Hepatocyte 1,Hepatocyte 3,306.92517900558,2.80526127512913e-05,5035,2173,18321_a,irHepatitis,pathway
CCL,Hepatocyte 1,Hepatocyte 4,57.1248999359634,8.22142105780743e-05,5035,138,18321_a,irHepatitis,pathway
CCL,Hepatocyte 1,IgG+ B cell,48.0789671760996,4.1698475020793e-05,5035,229,18321_a,irHepatitis,pathway
CCL,Hepatocyte 1,IgG+ plasmablast / plasma cell,76.975419478547,0.00010400045866492,5035,147,18321_a,irHepatitis,pathway
CCL,Hepatocyte 1,IgM+ B cell,179.773486219996,0.000109523815634117,5035,326,18321_a,irHepatitis,pathway
CCL,Hepatocyte 1,Macrophage 1,4975.80849870803,0.000583378979810515,5035,1694,18321_a,irHepatitis,pathway
CCL,Hepatocyte 1,Macrophage 2,1555.21490160149,0.00022350276021561,5035,1382,18321_a,irHepatitis,pathway
CCL,Hepatocyte 1,Sinusoidal endothelial cell,476.855393585684,0.000103167888740837,5035,918,18321_a,irHepatitis,pathway
CCL,Hepatocyte 1,Stellate cell,690.562381326372,9.49151622141717e-05,5035,1445,18321_a,irHepatitis,pathway
CCL,Hepatocyte 1,Vascular endothelial cell,129.497890170861,5.5670002695788e-05,5035,462,18321_a,irHepatitis,pathway
CCL,Hepatocyte 2,CD4+ T cell,171.963323357294,6.20250906615356e-05,3840,722,18321_a,irHepatitis,pathway
CCL,Hepatocyte 2,CD8+ T cell 1,972.744918728473,0.000177270111443112,3840,1429,18321_a,irHepatitis,pathway
CCL,Hepatocyte 2,CD8+ T cell 2,90.0736330666385,0.000202212717911814,3840,116,18321_a,irHepatitis,pathway
CCL,Hepatocyte 2,CD8+ T cell 3,151.243309384585,0.000238704718094358,3840,165,18321_a,irHepatitis,pathway
CCL,Hepatocyte 2,Cholangiocyte,110.864945708515,7.3650713294879e-05,3840,392,18321_a,irHepatitis,pathway
CCL,Hepatocyte 2,Hepatocyte 1,716.022923874085,3.70336252417497e-05,3840,5035,18321_a,irHepatitis,pathway
CCL,Hepatocyte 2,Hepatocyte 2,575.074175080752,3.89997134793262e-05,3840,3840,18321_a,irHepatitis,pathway
CCL,Hepatocyte 2,Hepatocyte 3,177.999457483827,2.13318110383863e-05,3840,2173,18321_a,irHepatitis,pathway
CCL,Hepatocyte 2,Hepatocyte 4,27.740336402765,5.2348158972609e-05,3840,138,18321_a,irHepatitis,pathway
CCL,Hepatocyte 2,IgG+ B cell,20.3986329394899,2.31971353478551e-05,3840,229,18321_a,irHepatitis,pathway
CCL,Hepatocyte 2,IgG+ plasmablast / plasma cell,34.7512492216989,6.15632958150844e-05,3840,147,18321_a,irHepatitis,pathway
CCL,Hepatocyte 2,IgM+ B cell,88.2521245213988,7.04979266690622e-05,3840,326,18321_a,irHepatitis,pathway
CCL,Hepatocyte 2,Macrophage 1,2639.79952041381,0.000405813336348541,3840,1694,18321_a,irHepatitis,pathway
CCL,Hepatocyte 2,Macrophage 2,806.783471815781,0.000152025949675851,3840,1382,18321_a,irHepatitis,pathway
CCL,Hepatocyte 2,Sinusoidal endothelial cell,265.221598758807,7.52376085803624e-05,3840,918,18321_a,irHepatitis,pathway
CCL,Hepatocyte 2,Stellate cell,393.807815076811,7.09717083111323e-05,3840,1445,18321_a,irHepatitis,pathway
CCL,Hepatocyte 2,Vascular endothelial cell,71.5158516373337,4.03115144961522e-05,3840,462,18321_a,irHepatitis,pathway
CCL,Hepatocyte 3,CD4+ T cell,42.0627156445291,2.68102203985e-05,2173,722,18321_a,irHepatitis,pathway
CCL,Hepatocyte 3,CD8+ T cell 1,288.517559897916,9.29138156521478e-05,2173,1429,18321_a,irHepatitis,pathway
CCL,Hepatocyte 3,CD8+ T cell 2,28.1642534275614,0.000111732760316904,2173,116,18321_a,irHepatitis,pathway
CCL,Hepatocyte 3,CD8+ T cell 3,36.3116628099865,0.000101275050021577,2173,165,18321_a,irHepatitis,pathway
CCL,Hepatocyte 3,Cholangiocyte,24.2704332369596,2.84925773135978e-05,2173,392,18321_a,irHepatitis,pathway
CCL,Hepatocyte 3,Hepatocyte 1,252.61597414833,2.30888131124768e-05,2173,5035,18321_a,irHepatitis,pathway
CCL,Hepatocyte 3,Hepatocyte 2,167.006331513624,2.00143728324926e-05,2173,3840,18321_a,irHepatitis,pathway
CCL,Hepatocyte 3,Hepatocyte 3,101.792469097965,2.15573908667337e-05,2173,2173,18321_a,irHepatitis,pathway
CCL,Hepatocyte 3,Hepatocyte 4,8.59646157334982,2.8666912014212e-05,2173,138,18321_a,irHepatitis,pathway
CCL,Hepatocyte 3,IgG+ B cell,8.0333665152394,1.61436737797129e-05,2173,229,18321_a,irHepatitis,pathway
CCL,Hepatocyte 3,IgG+ plasmablast / plasma cell,11.6344115229124,3.64222994102401e-05,2173,147,18321_a,irHepatitis,pathway
CCL,Hepatocyte 3,IgM+ B cell,22.7031329300432,3.2048555938954e-05,2173,326,18321_a,irHepatitis,pathway
CCL,Hepatocyte 3,Macrophage 1,811.981318470491,0.000220583439906878,2173,1694,18321_a,irHepatitis,pathway
CCL,Hepatocyte 3,Macrophage 2,231.723466149174,7.71617816303542e-05,2173,1382,18321_a,irHepatitis,pathway
CCL,Hepatocyte 3,Sinusoidal endothelial cell,85.6367218414048,4.29296775746534e-05,2173,918,18321_a,irHepatitis,pathway
CCL,Hepatocyte 3,Stellate cell,124.945567923787,3.97917722294175e-05,2173,1445,18321_a,irHepatitis,pathway
CCL,Hepatocyte 3,Vascular endothelial cell,22.5403028706317,2.24521557073248e-05,2173,462,18321_a,irHepatitis,pathway
CCL,Hepatocyte 4,CD4+ T cell,8.57714001813371,8.60847486664831e-05,138,722,18321_a,irHepatitis,pathway
CCL,Hepatocyte 4,CD8+ T cell 1,50.5313505261215,0.00025624157222605,138,1429,18321_a,irHepatitis,pathway
CCL,Hepatocyte 4,CD8+ T cell 2,2.58166764427881,0.00016127359097194,138,116,18321_a,irHepatitis,pathway
CCL,Hepatocyte 4,CD8+ T cell 3,9.52012017253162,0.000418099260980747,138,165,18321_a,irHepatitis,pathway
CCL,Hepatocyte 4,Cholangiocyte,6.27326743104396,0.000115965458278689,138,392,18321_a,irHepatitis,pathway
CCL,Hepatocyte 4,Hepatocyte 1,26.3455293961252,3.79165110834667e-05,138,5035,18321_a,irHepatitis,pathway
CCL,Hepatocyte 4,Hepatocyte 2,23.6211861079745,4.45750039779108e-05,138,3840,18321_a,irHepatitis,pathway
CCL,Hepatocyte 4,Hepatocyte 3,7.61617181143888,2.53979064921897e-05,138,2173,18321_a,irHepatitis,pathway
CCL,Hepatocyte 4,Hepatocyte 4,11.082196937922,0.000581925905162886,138,138,18321_a,irHepatitis,pathway
CCL,Hepatocyte 4,IgG+ B cell,0.635892639539951,2.01219112568809e-05,138,229,18321_a,irHepatitis,pathway
CCL,Hepatocyte 4,IgG+ plasmablast / plasma cell,1.60487403952413,7.91123947315454e-05,138,147,18321_a,irHepatitis,pathway
CCL,Hepatocyte 4,IgM+ B cell,3.46153463293128,7.69435101122805e-05,138,326,18321_a,irHepatitis,pathway
CCL,Hepatocyte 4,Macrophage 1,124.234547554368,0.000531434678038292,138,1694,18321_a,irHepatitis,pathway
CCL,Hepatocyte 4,Macrophage 2,35.4835500360941,0.00018605439520593,138,1382,18321_a,irHepatitis,pathway
CCL,Hepatocyte 4,Sinusoidal endothelial cell,11.7230801469176,9.25379696482398e-05,138,918,18321_a,irHepatitis,pathway
CCL,Hepatocyte 4,Stellate cell,14.3404657744029,7.19144765779196e-05,138,1445,18321_a,irHepatitis,pathway
CCL,Hepatocyte 4,Vascular endothelial cell,3.28928975594713,5.15918463508867e-05,138,462,18321_a,irHepatitis,pathway
CCL,Ig+ hepatocyte,CD4+ T cell,2.14043618186457,0.00024704942080616,12,722,18321_a,irHepatitis,pathway
CCL,Ig+ hepatocyte,CD8+ T cell 1,3.82265986698991,0.000222921615756351,12,1429,18321_a,irHepatitis,pathway
CCL,Ig+ hepatocyte,CD8+ T cell 2,0.311415698154616,0.000223718173961649,12,116,18321_a,irHepatitis,pathway
CCL,Ig+ hepatocyte,CD8+ T cell 3,0.953867924534275,0.000481751477037512,12,165,18321_a,irHepatitis,pathway
